,CD_GEOCODM,NM_AGSN,CodAGSN,Estimated_Population,DPO_EmAGSN,Pop_EmAGSN,AbsoluteDifference,ProportionalDifference
1253,3550308,LEILA DE SOUZA,35503080127.0,1787.0,497,1787,0.0,0.0
1254,3550308,RIVIERA,35503080394.0,392.0,123,392,0.0,0.0
1255,3550308,FRAGOSO,35503080341.0,472.65057373046875,216,845,-372.34942626953125,-0.4406502086029956
1256,3550308,JARDIM VAZ DE LIMA,35503080416.0,1926.044677734375,480,1763,163.044677734375,0.0924813827194413
1257,3550308,FIM DE SEMANA I,35503080543.0,6952.2724609375,1978,7111,-158.7275390625,-0.022321408952678947
1258,3550308,SÃO BENEDITO,35503080314.0,770.0005493164062,331,1050,-279.99945068359375,-0.2666661435081845
1259,3550308,JARDIM TOMÁS,35503080656.0,432.0,121,432,0.0,0.0
1260,3550308,JARDIM CAPELINHA,35503080578.0,1776.0,552,1769,7.0,0.00395703787450537
1261,3550308,MARACANÃ,35503080519.0,438.38934326171875,268,946,-507.61065673828125,-0.5365863179051599
1262,3550308,JARDIM SÃO FRANCISCO,35503080323.0,751.533935546875,320,1128,-376.466064453125,-0.3337465110400044
1263,3550308,JARDIM IBIRAPUERA,35503080747.0,5997.4658203125,1621,5625,372.4658203125,0.06621614583333334
1264,3550308,PROFESSOR HORÁCIO,35503080486.0,1226.0294189453125,297,1049,177.0294189453125,0.16876017058657056
1265,3550308,SANTO ANTÔNIO II,35503080198.0,1406.975341796875,474,1738,-331.024658203125,-0.1904629794034091
1266,3550308,CAMPO DE FORA I,35503080577.0,3440.000244140625,976,3423,17.000244140625,0.004966475062992989
1267,3550308,FELICIDADE,35503080026.0,2890.966064453125,784,2765,125.966064453125,0.04555734699932188
1268,3550308,JARDIM MONTE AZUL,35503080060.0,1891.0,566,1891,0.0,0.0
1269,3550308,ROSSI I,35503080523.0,412.0,121,412,0.0,0.0
1270,3550308,JARDIM BOA ESPERANÇA,35503080648.0,1293.7901611328125,419,1492,-198.2098388671875,-0.1328484174713053
1271,3550308,VILA CALÚ,35503080774.0,3078.84033203125,771,2724,354.84033203125,0.13026443907167767
1272,3550308,JARDIM CAPELA I,35503080512.0,832.0,260,832,0.0,0.0
1273,3550308,ZÉLIA,35503080515.0,1492.15966796875,518,2195,-702.84033203125,-0.3202006068479499
1274,3550308,JARDIM CAPELA II,35503080776.0,295.5550537109375,155,578,-282.4449462890625,-0.4886590766246756
1275,3550308,SÃO JOÃO,35503080163.0,17517.701171875,4829,17323,194.701171875,0.011239460363389714
1276,3550308,AMÉRICO TURINI,35503080777.0,378.0,100,378,0.0,0.0
1277,3550308,JD HOROZONTE AZUL - SAPATO BRANCO,35503081362.0,512.0,197,812,-300.0,-0.3694581280788177
1278,3550308,ANGELO TARSINI,35503081307.0,1317.0,370,1317,0.0,0.0
1279,3550308,JARDIM VERA CRUZ,35503081272.0,2077.984619140625,671,2239,-161.015380859375,-0.07191397090637561
1280,3550308,JARDIM ARACATI II,35503080773.0,1258.0,344,1258,0.0,0.0
1281,3550308,SEM DENOMINAÇÃO 20,35503080952.0,1612.0,442,1612,0.0,0.0
1282,3550308,PARANAPANEMA III,35503081308.0,1752.0,480,1752,0.0,0.0
1283,3550308,RIO DE JANEIRO,35503080891.0,653.8904418945312,71,271,382.89044189453125,1.4128798593894143
1284,3550308,BATISTA BASSANO,35503081276.0,1873.0,519,1873,0.0,0.0
1285,3550308,JARDIM SOLANGE,35503081249.0,1100.0,303,1100,0.0,0.0
1286,3550308,FÁBIO LUZ,35503081250.0,447.0,123,447,0.0,0.0
1287,3550308,JARAGUÁ II,35503081252.0,,25,81,,
1288,3550308,JARARAÚ II,35503081253.0,,63,245,,
1289,3550308,COSTA DO VALADO,35503081254.0,2123.0,588,2123,0.0,0.0
1290,3550308,JOSÉ ALVES DA SILVA,35503081255.0,,57,182,,
1291,3550308,JARDIM RIO D'OURO,35503081256.0,110.00000762939453,75,227,-116.99999237060547,-0.5154184685929757
1292,3550308,PARQUE NOVO SANTO AMARO III,35503081258.0,710.5813598632812,259,798,-87.41864013671875,-0.10954716809112626
1293,3550308,ÁLVARO FERREIRA,35503081259.0,1030.0,297,1030,0.0,0.0
1294,3550308,SANTA MARGARIDA,35503081260.0,361.557373046875,150,481,-119.442626953125,-0.24832146975701663
1295,3550308,THOMAS POMPEU I,35503081262.0,281.0,85,281,0.0,0.0
1296,3550308,BERNARDIM RIBEIRO,35503081263.0,144.0,155,542,-398.0,-0.7343173431734318
1297,3550308,JAMIL SAWAYA,35503081264.0,774.0,228,774,0.0,0.0
1298,3550308,JARDIM SORAYA,35503081266.0,375.7586975097656,84,318,57.758697509765625,0.181631124244546
1299,3550308,SEM DENOMINAÇÃO 21,35503081267.0,323.0,89,323,0.0,0.0
1300,3550308,GUAVIRITUBA,35503081268.0,348.0,94,348,0.0,0.0
1301,3550308,NAGIB,35503081269.0,427.0,117,427,0.0,0.0
1302,3550308,VILA BOM JARDIM I,35503081270.0,409.0,114,409,0.0,0.0
1303,3550308,JOÃO MANOEL VAZ,35503081271.0,,142,488,,
1304,3550308,ARAGUARY,35503081273.0,2.957304000854492,84,327,-324.0426959991455,-0.9909562568781208
1305,3550308,JARDIM ARACATI II,35503081274.0,370.93597412109375,137,477,-106.06402587890625,-0.22235644838345126
1306,3550308,ALTO DA RIVIERA,35503081275.0,1827.3277587890625,477,1718,109.3277587890625,0.06363664655940775
1307,3550308,VILA DO SOL,35503081245.0,253.99998474121094,52,254,-1.52587890625e-05,-6.007397268700787e-08
1308,3550308,JARDIM PANTANAL,35503080752.0,9248.005859375,2566,9468,-219.994140625,-0.023235545059674692
1309,3550308,JARDIM NOÊMIA,35503080957.0,738.0,221,738,0.0,0.0
1310,3550308,YARA,35503080311.0,568.0,157,568,0.0,0.0
1311,3550308,GRÃO MOGOL,35503080049.0,1568.0,403,1568,0.0,0.0
1312,3550308,MIKAIL,35503080301.0,,84,315,,
1313,3550308,SAFIRA,35503081364.0,1868.46044921875,482,1742,126.46044921875,0.07259497658940872
1314,3550308,PANTANAL,35503080736.0,2680.0,729,2680,0.0,0.0
1315,3550308,AYMORÉ,35503080165.0,746.0,205,746,0.0,0.0
1316,3550308,MANGUE SECO,35503080735.0,1299.0,381,1299,0.0,0.0
1317,3550308,VILA ITAIM,35503080050.0,293.26397705078125,84,322,-28.73602294921875,-0.08924230729571041
1318,3550308,GRUTA DAS PRINCESAS,35503081365.0,555.0,155,555,0.0,0.0
1319,3550308,DAVINA,35503080041.0,604.0,166,604,0.0,0.0
1320,3550308,SANTA LUZIA,35503080210.0,492.0000305175781,127,492,3.0517578125e-05,6.202759781504066e-08
1321,3550308,VILA MARGARIDA,35503080144.0,605.2255859375,113,399,206.2255859375,0.5168561051065163
1322,3550308,JARDIM MAIA II,35503080954.0,524.0,144,524,0.0,0.0
1323,3550308,JARDIM SÃO MATINHO,35503080953.0,1206.0,298,1092,114.0,0.1043956043956044
1324,3550308,PARQUE PAULISTANO,35503080955.0,502.0,132,502,0.0,0.0
1325,3550308,ASCENSO FERNANDES,35503080956.0,413.26739501953125,76,285,128.26739501953125,0.45006103515625
1326,3550308,SIQUEIRA,35503080476.0,1819.8291015625,612,2227,-407.1708984375,-0.18283381160193085
1327,3550308,BENTO DE SOUZA,35503080399.0,481.6722717285156,227,723,-241.32772827148438,-0.33378662278213606
1328,3550308,CAMINHO PARTICULAR,35503080926.0,569.0,159,569,0.0,0.0
1329,3550308,JARDIM SANTA JOSEFINA,35503081306.0,893.0,262,893,0.0,0.0
1330,3550308,JARDIM CELESTE II,35503080927.0,636.074951171875,124,425,211.074951171875,0.4966469439338235
1331,3550308,PARQUE FIGUEIRA GRANDE III,35503081292.0,650.0,203,650,0.0,0.0
1332,3550308,PARQUE FIGUEIRA GRANDE V,35503081293.0,196.63546752929688,134,444,-247.36453247070312,-0.5571273253844665
1333,3550308,JARDIM MAZZA II,35503081294.0,324.0830383300781,104,361,-36.916961669921875,-0.10226305171723511
1334,3550308,JARDIM MAZA I,35503081303.0,267.32086181640625,93,317,-49.67913818359375,-0.15671652423846608
1335,3550308,JOÃO GASPAR I,35503081296.0,,143,461,,
1336,3550308,JARDIM SÃO LUIS / JARDIM GUARUJÁ,35503081297.0,515.0,122,515,0.0,0.0
1337,3550308,SANTA TEREZA III,35503081298.0,112.0067138671875,91,281,-168.9932861328125,-0.6013995947786922
1338,3550308,PARQUE FIGUEIRA GRANDE II,35503081299.0,440.0000305175781,128,440,3.0517578125e-05,6.935813210227272e-08
1339,3550308,JARDIM LILIA,35503081300.0,470.0616455078125,114,426,44.0616455078125,0.10343109274134389
1340,3550308,JARDIM MARACANA / ASSANGUI,35503081301.0,,57,190,,
1341,3550308,PARQUE SANTO ANTONIO III / JARDIM DUPRAT,35503081302.0,206.60243225097656,130,443,-236.39756774902344,-0.5336288211038904
1342,3550308,VIRGÍNIA FERNI,35503080798.0,881.0,235,881,0.0,0.0
1343,3550308,SEM DENOMINAÇÃO 17,35503080948.0,1008.006103515625,195,689,319.006103515625,0.46299869886157474
1344,3550308,VILA MUNA,35503081072.0,817.0,201,817,0.0,0.0
1345,3550308,JARDIM SANTA ETELVINA,35503081073.0,300.0,81,300,0.0,0.0
1346,3550308,BENTO BICUDO I,35503080951.0,234.52503967285156,141,512,-277.47496032714844,-0.5419432818889618
1347,3550308,DOIS DE NOVEMBRO,35503080703.0,198.79061889648438,69,379,-180.20938110351562,-0.4754864936768222
1348,3550308,BEIRA-MAR,35503080081.0,745.0,207,745,0.0,0.0
1349,3550308,ROSAS DE OURO,35503080706.0,1537.0,454,1537,0.0,0.0
1350,3550308,FRANCISCO,35503080994.0,227.0,63,227,0.0,0.0
1351,3550308,FRIBURGO,35503080365.0,694.0,180,694,0.0,0.0
1352,3550308,CHARLES CAMERON,35503081187.0,,104,430,,
1353,3550308,PANORAMA,35503080439.0,1659.0,481,1659,0.0,0.0
1354,3550308,REAL PARQUE,35503080270.0,4595.0,1408,5003,-408.0,-0.08155106935838496
1355,3550308,PORTO SEGURO,35503080460.0,905.0,247,905,0.0,0.0
1356,3550308,DA RUA ERNEST RENAN,35503080875.0,448.0,137,448,0.0,0.0
1357,3550308,MARIA FERNANDA,35503080491.0,1051.0,296,1051,0.0,0.0
1358,3550308,ORESTES DE SOUZA,35503080780.0,1276.0,318,1276,0.0,0.0
1359,3550308,JARDIM DOS ÁLAMOS,35503080756.0,447.9932861328125,179,636,-188.0067138671875,-0.29560804067167845
1360,3550308,JARDIM IPORÁ II,35503080661.0,2391.411376953125,592,2253,138.411376953125,0.06143425519446294
1361,3550308,JARDIM IPORÁ I,35503080662.0,569.0,156,569,0.0,0.0
1362,3550308,NORBERTO II,35503080750.0,2055.333984375,540,1964,91.333984375,0.04650406536405295
1363,3550308,NORBERTO I,35503080749.0,312.9327087402344,105,375,-62.067291259765625,-0.16551277669270834
1364,3550308,JARDIM SANTA TEREZINHA,35503081200.0,534.0580444335938,164,605,-70.94195556640625,-0.1172594306882748
1365,3550308,ALFREDO HAMISCH,35503081201.0,345.0,88,345,0.0,0.0
1366,3550308,JARDIM NOVO PARELHEIROS,35503081202.0,261.0,66,261,0.0,0.0
1367,3550308,PARQUE RECREIO,35503081203.0,560.34033203125,144,517,43.34033203125,0.08383042946083172
1368,3550308,JARDIM SANTA FÉ,35503081204.0,214.99998474121094,58,215,-1.52587890625e-05,-7.097111191860465e-08
1369,3550308,RECANTO CAMPO BELO,35503081205.0,463.0,120,463,0.0,0.0
1370,3550308,RECANTO DO CAMPO BELO III,35503081206.0,672.0,190,672,0.0,0.0
1371,3550308,JARDIM ARUAN,35503081207.0,344.0,94,344,0.0,0.0
1372,3550308,JARDIM DAS FONTES,35503081208.0,598.0000610351562,173,598,6.103515625e-05,1.0206547867892976e-07
1373,3550308,BALNEÁRIO SÃO JOSE,35503081209.0,578.0,152,578,0.0,0.0
1374,3550308,TOMAZ SANDINO,35503081210.0,386.666259765625,145,528,-141.333740234375,-0.26767753832267993
1375,3550308,JARDIM SANTA HELANA,35503081211.0,237.0,72,237,0.0,0.0
1376,3550308,SANTO ANTÔNIO DO CANINDÉ,35503080995.0,,121,458,,
1377,3550308,JARDIM MARABÁ,35503080676.0,839.0364990234375,305,1151,-311.9635009765625,-0.27103692526200046
1378,3550308,CIDADE LÍDER,35503080251.0,2043.8740234375,525,2117,-73.1259765625,-0.03454226573571091
1379,3550308,TABA,35503080751.0,826.0,202,826,0.0,0.0
1380,3550308,PISCINÃO ARICANDUVA II,35503081368.0,,108,408,,
1381,3550308,GENTIL FABRIANO,35503081058.0,150.38674926757812,64,232,-81.61325073242188,-0.3517812531569908
1382,3550308,JARDIM ELIAN,35503081059.0,541.0,146,541,0.0,0.0
1383,3550308,MACHADO NUNES,35503081060.0,213.0,59,213,0.0,0.0
1384,3550308,INGÁ I,35503080505.0,1885.0,534,1885,0.0,0.0
1385,3550308,PRIMAVERA,35503080729.0,1319.4261474609375,324,1220,99.4261474609375,0.08149684218109632
1386,3550308,APIARIS,35503080744.0,840.3961181640625,221,824,16.3961181640625,0.019898201655415657
1387,3550308,SÃO FRANCISCO,35503080507.0,804.216064453125,342,1302,-497.783935546875,-0.3823225311419931
1388,3550308,SELMA I,35503080542.0,1082.1593017578125,266,1007,75.1593017578125,0.0746368438508565
1389,3550308,SANTA TEREZINHA,35503080518.0,4012.0,1127,4012,0.0,0.0
1390,3550308,ITATINGA,35503080813.0,2370.2431640625,650,2416,-45.7568359375,-0.018939087722475167
1391,3550308,DIVISA (CIDADE ADEMAR),35503080814.0,3757.095947265625,996,3744,13.095947265625,0.00349784916282719
1392,3550308,NOVA PANTANAL,35503081179.0,8220.7568359375,2352,8341,-120.2431640625,-0.014415917043819686
1393,3550308,SANTA LÚCIA DO GUACURI,35503080602.0,941.0,266,941,0.0,0.0
1394,3550308,DOROTÉIA I,35503080344.0,2661.3837890625,698,2503,158.3837890625,0.06327758252596884
1395,3550308,DOROTÉIA,35503080396.0,2032.5263671875,627,2244,-211.4736328125,-0.09423958681483957
1396,3550308,DOROTÉIA II E III,35503080401.0,830.0000610351562,126,436,394.00006103515625,0.9036698647595327
1397,3550308,HUMBERTO NASTARI,35503080356.0,2195.74267578125,555,2121,74.74267578125,0.03523935680398397
1398,3550308,AMÉLIA (SANTO AMARO),35503080246.0,163.0,46,163,0.0,0.0
1399,3550308,JARDIM GUACURI,35503080604.0,1046.637451171875,252,935,111.637451171875,0.11939834349933155
1400,3550308,BANDEIRANTES I,35503080090.0,1318.0,358,1318,0.0,0.0
1401,3550308,PEDREIRA II,35503080539.0,286.0,78,286,0.0,0.0
1402,3550308,ROSSI II,35503080540.0,827.7637329101562,168,612,215.76373291015625,0.35255511913424226
1403,3550308,ELDORADO,35503080815.0,2621.893798828125,675,2454,167.893798828125,0.06841638094055623
1404,3550308,JARDIM SONIA,35503080859.0,,156,541,,
1405,3550308,JARDIM MONTE LÍBANO,35503080857.0,1154.0,194,686,468.0,0.6822157434402333
1406,3550308,BILLINGS,35503080858.0,,82,306,,
1407,3550308,SEM DENOMINAÇÃO 02,35503080898.0,308.8909912109375,97,358,-49.1090087890625,-0.13717600220408518
1408,3550308,PRIMAVERA III,35503080899.0,165.0,40,165,0.0,0.0
1409,3550308,JARDIM MONTE LÍBANO II,35503080900.0,,139,468,,
1410,3550308,DA DIVISA III,35503080901.0,297.9040832519531,87,311,-13.095916748046875,-0.042109057067674836
1411,3550308,MONTE LÍBANO II,35503080892.0,903.1363525390625,218,782,121.1363525390625,0.15490582166120526
1412,3550308,MONTE LÍBANO III,35503080893.0,1066.0,315,1066,0.0,0.0
1413,3550308,ELDORADO IV,35503080897.0,665.0,176,665,0.0,0.0
1414,3550308,SETE PRAIAS I,35503080894.0,574.584228515625,162,568,6.584228515625,0.011591951612015846
1415,3550308,SETE PRAIAS II,35503080895.0,656.0,179,656,0.0,0.0
1416,3550308,ALVARENGA II,35503080896.0,,136,464,,
1417,3550308,PARQUE PRIMAVERA,35503081173.0,532.0,140,532,0.0,0.0
1418,3550308,ANTONIO VIEIRA MARCONDES II,35503081174.0,,50,172,,
1419,3550308,GUACURI II,35503081175.0,433.0000305175781,82,288,145.00003051757812,0.5034723281860352
1420,3550308,JARDIM SANTA LÚCIA,35503081177.0,361.0,92,361,0.0,0.0
1421,3550308,BOROS,35503081178.0,240.0,74,240,0.0,0.0
1422,3550308,TIQUATIRA,35503080721.0,481.0000305175781,116,481,3.0517578125e-05,6.344610836798337e-08
1423,3550308,PANGAUA,35503081164.0,,101,377,,
1424,3550308,MANUEL ALVES FERREIRA,35503081165.0,495.0,138,495,0.0,0.0
1425,3550308,PARATIGI,35503081166.0,829.2022705078125,127,478,351.2022705078125,0.7347327834891475
1426,3550308,JÚLIO MACIEL,35503080697.0,482.0,102,482,0.0,0.0
1427,3550308,BAMBURRAL,35503080698.0,919.431640625,212,808,111.431640625,0.1379104463180693
1428,3550308,JARDIM DO RUSSO,35503080085.0,366.0,101,366,0.0,0.0
1429,3550308,ANTÔNIO C. ALVARENGA,35503080699.0,666.8805541992188,167,580,86.88055419921875,0.14979405896417025
1430,3550308,REZENDE,35503080110.0,454.0,125,454,0.0,0.0
1431,3550308,RECANTO DO PARAÍSO,35503081093.0,9286.41796875,2578,9461,-174.58203125,-0.01845280956030018
1432,3550308,RECANRO DO PARAÍSO - CÓRREGO DA MINA,35503081371.0,1014.9998779296875,287,1015,-0.0001220703125,-1.2026631773399014e-07
1433,3550308,CIDADE DA CRIANÇA AUTOBAN,35503081372.0,463.8848571777344,116,450,13.884857177734375,0.030855238172743056
1434,3550308,ESPERANÇA,35503081089.0,119.50631713867188,40,155,-35.493682861328125,-0.2289915023311492
1435,3550308,ÁRVORE DE SÃO TOMÁS,35503081097.0,158.0,42,158,0.0,0.0
1436,3550308,BEIJA FLOR,35503081090.0,202.0,210,792,-590.0,-0.7449494949494949
1437,3550308,JARDIM DA PAZ,35503081092.0,631.2899169921875,142,570,61.2899169921875,0.10752617016173245
1438,3550308,PAPAGAIOS,35503081094.0,77.0,21,77,0.0,0.0
1439,3550308,JOSÉ LOPES,35503081095.0,270.0,66,270,0.0,0.0
1440,3550308,DOUTOR PEDRO JABOUR,35503080696.0,707.3136596679688,194,639,68.31365966796875,0.10690713563062403
1441,3550308,CHÁCARA DO FERRUTTI,35503080175.0,1655.0,427,1655,0.0,0.0
1442,3550308,SÃO CÂNDIDO,35503080687.0,1085.0,309,1085,0.0,0.0
1443,3550308,JARDIM PAQUETÁ I,35503080213.0,3226.12158203125,1068,3625,-398.87841796875,-0.11003542564655172
1444,3550308,ANTUNES,35503080024.0,548.0,155,548,0.0,0.0
1445,3550308,VILA IARA,35503080132.0,576.0,160,500,76.0,0.152
1446,3550308,CANTAGALO,35503080176.0,1420.0,429,1420,0.0,0.0
1447,3550308,RAIMUNDO PEREIRA MAGALHÃES,35503080156.0,562.0,149,562,0.0,0.0
1448,3550308,JARDIM LÍBANO,35503081100.0,169.0,125,429,-260.0,-0.6060606060606061
1449,3550308,UNIÃO,35503081101.0,,107,338,,
1450,3550308,JARDIM CIDADE PIRITUBA,35503081102.0,887.0808715820312,97,339,548.0808715820312,1.6167577332803282
1451,3550308,RAIMUNDO PEREIRA DE MAGALHÃES,35503081373.0,410.0,105,410,0.0,0.0
1452,3550308,ESPAMA,35503081103.0,499.0,138,499,0.0,0.0
1453,3550308,ELÍSIO TEIXEIRA LEITE,35503081104.0,250.0,75,250,0.0,0.0
1454,3550308,LARGO DO JUNCA,35503081105.0,761.4672241210938,193,705,56.46722412109375,0.08009535336325355
1455,3550308,JARDIM NOSSA SENHORA APARECIDA,35503081106.0,724.7009887695312,127,474,250.70098876953125,0.5289050395981671
1456,3550308,JARDIM MAGGI,35503081107.0,696.0,183,696,0.0,0.0
1457,3550308,JARDIM SIDNEY,35503081108.0,,118,438,,
1458,3550308,SILVINO DE GODOY,35503081109.0,170.0,59,170,0.0,0.0
1459,3550308,VILA ZATT,35503081110.0,,123,388,,
1460,3550308,SANTA MÔNICA,35503081111.0,450.0,143,450,0.0,0.0
1461,3550308,PIQUERI,35503081112.0,,207,712,,
1462,3550308,MARILAC,35503081113.0,14.522732734680176,189,666,-651.4772672653198,-0.9781940949929727
1463,3550308,BRENO ACIOLI,35503080779.0,315.5123596191406,47,181,134.51235961914062,0.743162207840556
1464,3550308,RIBEIRÃO DA PONTE BAIXA,35503080560.0,416.0,124,416,0.0,0.0
1465,3550308,JARDIM COTINHA,35503080009.0,1590.737548828125,397,1482,108.737548828125,0.07337216520116396
1466,3550308,SÃO TOMÉ,35503080103.0,1020.0,286,1020,0.0,0.0
1467,3550308,SÃO TOMÉ II,35503080847.0,557.0,152,557,0.0,0.0
1468,3550308,SÃO TOMÉ I,35503080848.0,676.0,177,676,0.0,0.0
1469,3550308,LAGOA SECA / VILA SÃO FRANCISCO,35503080846.0,,68,273,,
1470,3550308,FATEC,35503081375.0,131.0,33,131,0.0,0.0
1471,3550308,VILA OPERÁRIA (BUTANTÃ),35503080710.0,953.1090698242188,240,943,10.10906982421875,0.01072011646258616
1472,3550308,ÉRICO VERÍSSIMO,35503080824.0,,53,165,,
1473,3550308,JARDIM SÃO JORGE II,35503080375.0,1413.9420166015625,386,1398,15.9420166015625,0.011403445351618384
1474,3550308,JARDIM CAMBARÁ,35503080454.0,213.0,61,213,0.0,0.0
1475,3550308,SÃO JORGE ARPOADOR,35503080398.0,822.9832153320312,656,2972,-2149.0167846679688,-0.7230877471964902
1476,3550308,JARDIM SÃO JORGE I,35503080369.0,,152,492,,
1477,3550308,MORUMBIZINHO,35503080381.0,,259,889,,
1478,3550308,MANDIOQUINHA,35503080322.0,1563.0,432,1563,0.0,0.0
1479,3550308,SEM DENOMINAÇÃO 10,35503080940.0,2633.439453125,725,2641,-7.560546875,-0.0028627591347974253
1480,3550308,UIRAPURU,35503080490.0,682.0,262,956,-274.0,-0.28661087866108786
1481,3550308,SEM DENOMINAÇÃO 11,35503080941.0,842.1348876953125,200,773,69.1348876953125,0.08943711215434993
1482,3550308,SEM DENOMINAÇÃO 12,35503080942.0,324.8651428222656,109,394,-69.13485717773438,-0.17546918065414815
1483,3550308,SEM TERRA,35503080905.0,585.0,171,585,0.0,0.0
1484,3550308,SAPÊ,35503080472.0,3459.0,953,3459,0.0,0.0
1485,3550308,RIO PEQUENO,35503080190.0,1651.0,456,1651,0.0,0.0
1486,3550308,NOSSA SENHORA DA ASSUNÇÃO,35503080225.0,2140.0,526,2140,0.0,0.0
1487,3550308,SÃO DOMINGOS,35503080267.0,821.9999389648438,227,822,-6.103515625e-05,-7.42520149026764e-08
1488,3550308,VILA DALVA,35503080451.0,351.4305114746094,164,630,-278.5694885253906,-0.44217379131014384
1489,3550308,JARDIM EDA,35503080461.0,1263.0,301,1263,0.0,0.0
1490,3550308,JARDIM SÃO REMO,35503080303.0,5465.0,1577,5465,0.0,0.0
1491,3550308,SEM DENOMINAÇÃO 13,35503080943.0,1100.181396484375,293,1097,3.181396484375,0.002900087952939836
1492,3550308,JARDIM D´ABRIL,35503080457.0,1363.9873046875,281,1124,239.9873046875,0.2135118369105872
1493,3550308,JARDIM D´ABRIL II,35503080387.0,1812.0,491,1812,0.0,0.0
1494,3550308,ÁGUA PODRE,35503080887.0,216.0,59,216,0.0,0.0
1495,3550308,PONTA DA PRAIA,35503080888.0,,261,912,,
1496,3550308,MÁRIO BELMONTE,35503080889.0,408.9999694824219,108,409,-3.0517578125e-05,-7.46151054400978e-08
1497,3550308,MARIA CURSI,35503080186.0,1119.0,320,1119,0.0,0.0
1498,3550308,NOVA DIVINÉIA (SÃO MATEUS),35503080166.0,2950.0,836,2950,0.0,0.0
1499,3550308,CINCO DE JULHO,35503080070.0,562.0,161,562,0.0,0.0
1500,3550308,JARDIM COLONIAL II,35503080222.0,226.00001525878906,70,226,1.52587890625e-05,6.751676576327434e-08
1501,3550308,JARDIM COLONIAL I,35503080204.0,3533.0,1051,3910,-377.0,-0.09641943734015346
1502,3550308,NOVE DE JULHO,35503080039.0,1523.4124755859375,386,1442,81.4124755859375,0.05645802745210645
1503,3550308,DOIS DE MAIO,35503080097.0,2185.913818359375,552,2057,128.913818359375,0.06267079161855858
1504,3550308,MORRO ORIENTE/REGINA,35503080002.0,566.0,131,566,0.0,0.0
1505,3550308,JARDIM PARAGUAÇÚ E ITÁPOLIS,35503080345.0,753.756103515625,286,1005,-251.243896484375,-0.24999392685012436
1506,3550308,JARDIM SANTA BÁRBARA,35503080996.0,1949.05517578125,557,2024,-74.94482421875,-0.037028075206892296
1507,3550308,JARDIM IMPERADOR,35503080997.0,270.0,76,270,0.0,0.0
1508,3550308,VILA CHAVANTES I,35503080238.0,786.5010986328125,178,618,168.5010986328125,0.2726554994058455
1509,3550308,VILA PROGRESSO,35503081378.0,1647.629638671875,478,1654,-6.370361328125,-0.0038514881064842807
1510,3550308,BOA VISTA I,35503080288.0,1762.513427734375,417,1583,179.513427734375,0.11340077557446304
1511,3550308,ROLAND BERIGAN,35503081379.0,1040.0,289,1004,36.0,0.035856573705179286
1512,3550308,PANTANAL 2,35503081380.0,9038.951171875,2699,9426,-387.048828125,-0.04106183196743051
1513,3550308,CHAZINHO,35503080832.0,551.7952270507812,190,680,-128.20477294921875,-0.18853643080767463
1514,3550308,DE LAPENNA,35503081048.0,1016.7542724609375,244,863,153.7542724609375,0.1781625405109357
1515,3550308,PARQUE SÃO RAFAEL II,35503080028.0,245.0,70,245,0.0,0.0
1516,3550308,JARDIM RODOLFO PIRANI I,35503080300.0,543.0,142,543,0.0,0.0
1517,3550308,JARDIM RODOLFO PIRANI III,35503080799.0,3610.087158203125,942,3541,69.087158203125,0.019510634906276476
1518,3550308,VERA CRUZ,35503080237.0,1612.4296875,659,2422,-809.5703125,-0.3342569415772089
1519,3550308,DONA MARIA FERRAZ DO AMARAL,35503080801.0,6032.1796875,1719,6326,-293.8203125,-0.04644646103382864
1520,3550308,JARDIM SANTO ANDRÉ,35503080021.0,1201.0,317,1201,0.0,0.0
1521,3550308,JARDIM SÃO FRANCISCO I,35503080011.0,608.0,174,608,0.0,0.0
1522,3550308,KM 28,35503080022.0,389.7301025390625,163,564,-174.2698974609375,-0.30898917989527924
1523,3550308,SÃO FRANCISCO GLOBAL,35503081075.0,1984.514404296875,493,1754,230.514404296875,0.13142212331634834
1524,3550308,TRAVESSA DISPERSÃO,35503080800.0,745.0994873046875,161,638,107.0994873046875,0.16786753496032525
1525,3550308,CIDADE SATÉLITE,35503081074.0,,50,167,,
1526,3550308,RIO CLARO II,35503081076.0,580.0,131,580,0.0,0.0
1527,3550308,CHICO MENDES,35503080809.0,2781.5595703125,779,2675,106.5595703125,0.039835353387850464
1528,3550308,JARDIM PLANALTO,35503080199.0,9950.0810546875,2733,9743,207.0810546875,0.021254342059683875
1529,3550308,JARDIM GUIOMAR,35503080702.0,479.0,126,479,0.0,0.0
1530,3550308,PARQUE BANCÁRIOS,35503080274.0,3324.43408203125,1090,3985,-660.56591796875,-0.16576309108375156
1531,3550308,SANTA MADALENA II,35503080328.0,6087.0,1645,6087,0.0,0.0
1532,3550308,SANTA MADALENA I,35503080402.0,1084.0859375,290,947,137.0859375,0.1447581177402323
1533,3550308,JARDIM MARIA TERESINHA,35503080179.0,1054.4273681640625,249,903,151.4273681640625,0.16769365245189646
1534,3550308,ARRASTÃO,35503080217.0,579.0,173,579,0.0,0.0
1535,3550308,JARDIM DONA SINHÁ,35503080367.0,3970.669189453125,1038,3748,222.669189453125,0.05941013592666088
1536,3550308,PROMORAR,35503081080.0,1907.53271484375,429,1729,178.53271484375,0.10325778764820706
1537,3550308,JARDIM SÃO ROBERTO I,35503080810.0,2597.0,776,2991,-394.0,-0.13172851889000334
