,CD_GEOCODM,NM_AGSN,CodAGSN,Estimated_Population,DPO_EmAGSN,Pop_EmAGSN,AbsoluteDifference,ProportionalDifference
1552,3550308,RUA MAURO N. 226,35503080350.0,,164,584,,
1553,3550308,RUA MAURO N. 680,35503080357.0,,243,911,,
1554,3550308,SOCORRO,35503080470.0,,99,329,,
1555,3550308,PARQUE DOS PÁSSAROS,35503080825.0,,115,396,,
1556,3550308,IPANEMA,35503080879.0,,81,284,,
1557,3550308,VILA BAYER,35503081224.0,,51,138,,
1558,3550308,PAU QUEIMADO,35503080843.0,,272,956,,
1559,3550308,TRÊS VIEIRAS,35503080263.0,,222,848,,
1560,3550308,ALBERTINA,35503080249.0,,176,724,,
1561,3550308,JARDIM DEISE,35503080235.0,,470,1759,,
1562,3550308,JARDIM JAÇANÃ,35503081149.0,,384,1339,,
1563,3550308,JARDIM FELICIDADE,35503080828.0,2718.0,4680,17880,-15162.0,-0.8479865771812081
1564,3550308,GUAPIRA I,35503081383.0,,736,2658,,
1565,3550308,FLOR DE LÓTUS,35503081157.0,,633,2263,,
1566,3550308,JARDIM YARA,35503081147.0,,169,575,,
1567,3550308,BONIFÁCIO MAIA,35503081148.0,,43,163,,
1568,3550308,APUANÃ,35503081150.0,,72,328,,
1569,3550308,BAIXA GRANDE,35503081384.0,,187,747,,
1570,3550308,VILA ZILDA,35503081152.0,,393,1428,,
1571,3550308,BUDE,35503081153.0,,111,380,,
1572,3550308,JOSÉ CRISPIM,35503081154.0,,67,247,,
1573,3550308,JARDIM DAS PEDRAS,35503081155.0,,48,173,,
1574,3550308,DOMENICO FERRABOSCO,35503081156.0,,111,435,,
1575,3550308,RUA DO CAMPO,35503081158.0,,67,216,,
1576,3550308,ATERRO SANITÁRIO,35503081159.0,,102,381,,
1577,3550308,PARAISÓPOLIS,35503080492.0,15699.0,13071,42826,-27127.0,-0.6334236211647131
1578,3550308,PANORAMA II,35503080574.0,,2892,9944,,
1579,3550308,PANORAMA I,35503080575.0,,864,2929,,
1580,3550308,MORRO DO QUEROZENE,35503080088.0,,589,1915,,
1581,3550308,PULLMAN,35503080434.0,,947,3602,,
1582,3550308,VILA PRAIA,35503080463.0,,124,454,,
1583,3550308,ITAPAIUNA,35503080778.0,,53,168,,
1584,3550308,COMUNIDADE CANTO DO RIO VERDE,35503080922.0,,150,556,,
1585,3550308,COMUNIDADE JARDIM DAS PALMAS,35503080923.0,4331.0,177,574,3757.0,6.545296167247387
1586,3550308,CÓRREGO DA ÁGUA VERMELHA,35503080550.0,,841,2944,,
1587,3550308,JARDIM SÃO CARLOS II,35503080188.0,,89,316,,
1588,3550308,JARDIM QUISISANA,35503080168.0,,333,1286,,
1589,3550308,RIO DO OURO,35503080124.0,,231,924,,
1590,3550308,JARDIM NAZARÉ,35503080040.0,,444,1732,,
1591,3550308,CONDOMÍNIO,35503080727.0,,82,368,,
1592,3550308,PARQUE GUAIANASES,35503080167.0,,268,1074,,
1593,3550308,JD. QUISSIZANO,35503080853.0,,104,372,,
1594,3550308,ORMINDA PINTO,35503080855.0,,304,1118,,
1595,3550308,VILA CURUÇA VELHO,35503081002.0,,240,889,,
1596,3550308,LUIZA ROSA,35503080854.0,,191,695,,
1597,3550308,MANDRÁGORAS,35503081003.0,,114,426,,
1598,3550308,VILA CENICE,35503081004.0,,42,175,,
1599,3550308,VILA CRUZEIRO,35503080552.0,,104,431,,
1600,3550308,JOÃO VELOSO,35503080762.0,,83,352,,
1601,3550308,CARMELO,35503080206.0,,414,1384,,
1602,3550308,LIMOEIRO,35503080737.0,,179,607,,
1603,3550308,CÓRREGO DO LIMOEIRO,35503080672.0,,362,1301,,
1604,3550308,VILA REIS,35503080265.0,,479,1844,,
1605,3550308,PARQUE GUARANI MOGNO,35503081386.0,,191,659,,
1606,3550308,UNIÃO DE VILA NOVA,35503080338.0,3242.0,2513,8974,-5732.0,-0.6387341207934032
1607,3550308,MUCURI,35503080705.0,,189,833,,
1608,3550308,SANTA INÊS,35503080816.0,,175,638,,
1609,3550308,LARANJA DA CHINA,35503080856.0,,109,368,,
1610,3550308,MARIA SANTANA,35503081388.0,,88,302,,
1611,3550308,CEASA,35503080017.0,,169,627,,
1612,3550308,UM,35503080052.0,,219,831,,
1613,3550308,HUMAITÁ II,35503080878.0,,156,496,,
1614,3550308,FUNERÁRIA,35503080119.0,,523,1930,,
1615,3550308,BEIBINHA OU BEIRINHA,35503080094.0,,272,926,,
1616,3550308,NOVA CURUÇA,35503080034.0,,1215,4587,,
1617,3550308,MARIA QUEDAS,35503081180.0,,291,1035,,
1618,3550308,VILA PEDREIRA,35503081181.0,,149,489,,
1619,3550308,BEIBINHA,35503081182.0,,288,997,,
1620,3550308,CIDADE NOVA,35503081183.0,,291,1018,,
1621,3550308,BANDUÍRA,35503081184.0,,42,135,,
1622,3550308,ARMAÇÃO,35503081185.0,,88,308,,
1623,3550308,MARIO CARDIM,35503080035.0,,311,1212,,
1624,3550308,JOÃO GALDINO COELHO,35503081057.0,,105,424,,
1625,3550308,RUA DO VIOLÃO OU RUA DOS POETAS,35503080182.0,,464,1736,,
1626,3550308,AUGUSTO MONTENEGRO,35503081006.0,,103,359,,
1627,3550308,ERÓTIDES DE CAMPOS,35503080030.0,,76,266,,
1628,3550308,ANTENOR NAVARRO,35503080064.0,,209,805,,
1629,3550308,VIOLÃO I,35503081005.0,,51,227,,
1630,3550308,ESTRELA,35503081007.0,,64,241,,
1631,3550308,PEDRO PAULO LAGRECA NETO,35503081008.0,,148,594,,
1632,3550308,JACARAÍPE,35503080664.0,,342,1239,,
1633,3550308,BAÍA GRANDE,35503080663.0,,72,260,,
1634,3550308,VILA PRUDENTE,35503080203.0,,920,3550,,
1635,3550308,ILHA DAS COBRAS,35503080184.0,,86,325,,
1636,3550308,PACHECO ALVES,35503081056.0,,119,366,,
1637,3550308,JARDIM COLOMBO I,35503080362.0,,360,1246,,
1638,3550308,COLOMBO,35503080493.0,,1802,6099,,
1639,3550308,FUMAÇA,35503080313.0,,845,3807,,
1640,3550308,JARDIM JAQUELINE,35503080240.0,,1695,6129,,
1641,3550308,PAZ (SANTO AMARO),35503080723.0,,916,3040,,
1642,3550308,CÓRREGO ITARARÉ,35503080772.0,,179,638,,
1643,3550308,JARDIM DAS VERTENTES,35503080928.0,,144,575,,
1644,3550308,SEM DENOMINAÇÃO 19,35503080950.0,,476,2345,,
1645,3550308,DA FUMAÇA NUCLEO II,35503080929.0,,91,359,,
1646,3550308,ILHA VERDE OU ANHANGUERA,35503080717.0,,457,1853,,
1647,3550308,SÃO DOMINGOS I,35503080718.0,,177,605,,
1648,3550308,JARAGUÁ (PIRITUBA),35503080134.0,,104,376,,
1649,3550308,SALOÁ,35503080058.0,,194,717,,
1650,3550308,VILA JARAGUÁ,35503080694.0,,658,2319,,
1651,3550308,JARDIM NARDINI,35503080695.0,,308,1175,,
1652,3550308,PARQUE ANHANGUERA,35503081172.0,,416,1364,,
1653,3550308,JARDIM MARISTELA I,35503081171.0,14865.0,57,218,14647.0,67.18807339449542
1654,3550308,RIO ITAQUERA,35503080681.0,,76,297,,
1655,3550308,JARDIM IRENE,35503080679.0,,1058,3961,,
1656,3550308,ETELVINA B,35503080964.0,,359,1320,,
1657,3550308,JARDIM BANDEIRANTES,35503081367.0,,507,1847,,
1658,3550308,LEOPOLDO DELISTE,35503080792.0,5673.0,107,406,5267.0,12.972906403940886
1659,3550308,ADÃO MANUEL DA SILVA,35503080682.0,,1321,4841,,
1660,3550308,DO BOI,35503080870.0,,79,285,,
1661,3550308,NOVA ESPERANÇA,35503080871.0,,72,242,,
1662,3550308,JARDIM IEDA,35503080959.0,,49,178,,
1663,3550308,ODETE,35503080963.0,,47,174,,
1664,3550308,FRANCISCO CAPARA,35503080965.0,,150,545,,
1665,3550308,DA PAZ,35503080961.0,,87,339,,
1666,3550308,JARDIM FANGANIELLO,35503080962.0,,123,464,,
1667,3552502,SEM DENOMINAÇÃO DO JD. BELÉM RFFSA,35525020001.0,,132,463,,
1668,3552502,SEM DENOMINAÇÃO DO JD. MONTE CRISTO,35525020002.0,2153.0,58,254,1899.0,7.4763779527559056
1669,3552502,SEM DENOMINAÇÃO CACIQUE,35525020004.0,,139,595,,
1670,3552502,SEM DENOMINAÇÃO DO JARDIM LUELA,35525020006.0,,127,549,,
1671,3552502,SEM DENOMINAÇÃO DO PARQUE BUENOS AIRES,35525020008.0,,97,376,,
1672,3552502,SEM DENOMINAÇÃO DO JARDIM REVISTA,35525020009.0,,51,188,,
1673,3552502,SEM DENOMINAÇÃO CIDADE MIGUEL BRADA JAGUARI,35525020010.0,,64,293,,
1674,3552502,SEM DENOMINAÇÃO DO JARDIM VARAN,35525020011.0,,100,403,,
1675,3552502,SEM DENOMINAÇÃO CIDADE MIGUEL BRADA JAGUARI G1,35525020012.0,,327,1257,,
1676,3552502,SEM DENOMINAÇÃO CIDADE MIGUEL BRADA JAGUARI G2,35525020014.0,,89,329,,
1677,3552502,SEM DENOMINAÇÃO DA VILA IPELÂNDIA ÁREA DO DAEE I,35525020015.0,591.0,59,193,398.0,2.062176165803109
1678,3552502,SEM DENOMINAÇÃO DA VILA IPELÂNDIA ÁREA DO DAEE II,35525020016.0,,19,57,,
1679,3552502,SEM DENOMINAÇÃO DA VILA RICA,35525020017.0,,92,380,,
1680,3552502,SEM DENOMINAÇÃO DA VILA IPELÂNDIA,35525020018.0,1063.0,9,27,1036.0,38.370370370370374
1681,3552502,SEM DENOMINAÇÃO RECREIO SANTA MARIA,35525020021.0,,75,313,,
1682,3552809,ARRAIAL PAULISTA,35528090017.0,,150,611,,
1683,3552809,JARDIM VALE DAS FLORES - CSU,35528090023.0,,451,1600,,
1684,3552809,MEYER SAPORITO,35528090002.0,,604,2176,,
1685,3552809,JARDIM TRIANON POSTO DE SAÚDE - JOSÉ MIELE,35528090021.0,,403,1590,,
1686,3552809,PONTE ALTA - OSVALDINHO,35528090030.0,,1584,5869,,
1687,3552809,IRATI HBB,35528090031.0,,115,502,,
1688,3552809,JARDIM RECORD GLEBA C - OCUPAÇÃO CAÓTICA,35528090032.0,,326,1061,,
1689,3552809,JARDIM GUACIARA - PIRAJUSSARA,35528090014.0,,173,604,,
1690,3552809,JARDIM FREITAS JÚNIOR - JARDIM TRIANON HBB,35528090016.0,,422,1497,,
1691,3552809,JARDIM SAINT MORITZ - SORIA MAINARDES,35528090005.0,,222,681,,
1692,3552809,JARDIM MARIA LUIZA,35528090013.0,,54,203,,
1693,3552809,JARDIM SUINA,35528090019.0,,74,279,,
1694,3552809,JARDIM SÃO JUDAS I,35528090004.0,,65,267,,
1695,3552809,JARDIM MARGARIDAS,35528090003.0,,980,3348,,
1696,3552809,PARQUE SÃO JOAQUIM - LEME - JARDIM SILVIO SAMPAIO,35528090011.0,,429,1623,,
1697,3552809,JARDIM SCANDIA,35528090029.0,,213,829,,
1698,3552809,JARDOM COMUNITÁRIO,35528090033.0,,463,1919,,
1699,3552809,JARDIM LEME II,35528090024.0,,116,433,,
1700,3552809,PARQUE JACARANDÁ - MORRO DO SABÃO - TABOÃO DA SERRA C,35528090034.0,9207.0,226,763,8444.0,11.06684141546527
1701,3552809,JARDIM SANTA CRUZ,35528090022.0,,84,316,,
1702,3552809,PARQUE PINHEIROS - PALMARES,35528090025.0,,197,751,,
